Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.487168	0.680000	1.360000	6.527168
0	0.101013	4.527232	0.680000	1.360000	6.567232
0	0.202025	4.527232	0.680000	1.362176	6.569408
0	0.303038	4.487168	0.680000	1.362176	6.529344
0	0.404050	4.487168	0.680000	1.362176	6.529344
0	0.505063	4.487168	0.680000	1.362176	6.529344
0	0.606075	4.487168	0.680000	1.362176	6.529344
0	0.707088	4.487168	0.681088	1.362176	6.530432
0	0.808101	4.487168	0.681088	1.362176	6.530432
0	0.909113	4.487168	0.641024	1.362176	6.490368
0	1.010126	4.487168	0.641024	1.362176	6.490368
0	1.111138	4.487168	0.641024	1.362176	6.490368
0	1.212151	4.487168	0.641024	1.362176	6.490368
0	1.313163	4.487168	0.641024	1.362176	6.490368
0	1.414176	4.487168	0.641024	1.362176	6.490368
0	1.515188	4.487168	0.641024	1.362176	6.490368
0	1.616201	4.487168	0.641024	1.362176	6.490368
0	1.717214	4.487168	0.641024	1.362176	6.490368
0	1.818226	4.487168	0.641024	1.362176	6.490368
0	1.919239	4.487168	0.641024	1.362176	6.490368
0	2.020251	4.487168	0.640000	1.362176	6.489344
0	2.121264	4.487168	0.641024	1.362176	6.490368
0	2.222276	4.487168	0.641024	1.362176	6.490368
0	2.323289	4.487168	0.641024	1.362176	6.490368
0	2.424302	4.487168	0.641024	1.362176	6.490368
0	2.525314	4.487168	0.640000	1.362176	6.489344
0	2.626327	4.487168	0.641024	1.362176	6.490368
0	2.727339	4.487168	0.641024	1.362176	6.490368
0	2.828352	4.487168	0.641024	1.362176	6.490368
0	2.929364	4.447104	0.641024	1.362176	6.450304
0	3.030377	4.447104	0.641024	1.362176	6.450304
0	3.131390	4.447104	0.641024	1.362176	6.450304
0	3.232402	4.487168	0.641024	1.362176	6.490368
0	3.333415	4.487168	0.641024	1.362176	6.490368
0	3.434427	4.487168	0.641024	1.362176	6.490368
0	3.535440	4.487168	0.641024	1.362176	6.490368
0	3.636452	4.487168	0.641024	1.362176	6.490368
0	3.737465	4.527232	0.641024	1.362176	6.530432
0	3.838477	4.527232	0.641024	1.362176	6.530432
0	3.939490	4.527232	0.641024	1.362176	6.530432
0	4.040503	4.527232	0.641024	1.362176	6.530432
0	4.141515	4.527232	0.641024	1.362176	6.530432
0	4.242528	4.527232	0.641024	1.362176	6.530432
0	4.343540	4.527232	0.641024	1.362176	6.530432
0	4.444553	4.527232	0.641024	1.362176	6.530432
0	4.545565	4.527232	0.641024	1.362176	6.530432
0	4.646578	4.527232	0.641024	1.362176	6.530432
0	4.747591	4.527232	0.641024	1.362176	6.530432
0	4.848603	4.527232	0.681088	1.362176	6.570496
0	4.949616	4.487168	0.641024	1.362176	6.490368
0	5.050628	4.487168	0.641024	1.362176	6.490368
0	5.151641	4.487168	0.641024	1.362176	6.490368
0	5.252653	4.487168	0.641024	1.362176	6.490368
0	5.353666	4.487168	0.641024	1.362176	6.490368
0	5.454678	4.487168	0.641024	1.362176	6.490368
0	5.555691	4.487168	0.641024	1.362176	6.490368
0	5.656704	4.487168	0.641024	1.362176	6.490368
0	5.757716	4.487168	0.641024	1.362176	6.490368
0	5.858729	4.487168	0.641024	1.362176	6.490368
0	5.959741	4.487168	0.641024	1.362176	6.490368
0	6.060754	4.487168	0.641024	1.362176	6.490368
0	6.161766	4.487168	0.641024	1.362176	6.490368
0	6.262779	4.487168	0.641024	1.362176	6.490368
0	6.363792	4.447104	0.641024	1.362176	6.450304
0	6.464804	4.447104	0.641024	1.362176	6.450304
0	6.565817	4.447104	0.641024	1.362176	6.450304
0	6.666829	4.447104	0.641024	1.362176	6.450304
0	6.767842	4.447104	0.640000	1.362176	6.449280
0	6.868854	4.487168	0.641024	1.362176	6.490368
0	6.969867	4.487168	0.641024	1.362176	6.490368
0	7.070880	4.447104	0.641024	1.362176	6.450304
0	7.171892	4.447104	0.640000	1.362176	6.449280
0	7.272905	4.447104	0.641024	1.362176	6.450304
0	7.373917	4.447104	0.641024	1.362176	6.450304
0	7.474930	4.487168	0.641024	1.362176	6.490368
0	7.575942	4.487168	0.641024	1.362176	6.490368
0	7.676955	4.487168	0.641024	1.362176	6.490368
0	7.777967	4.487168	0.681088	1.362176	6.530432
0	7.878980	4.487168	0.641024	1.362176	6.490368
0	7.979993	4.487168	0.681088	1.362176	6.530432
0	8.081005	4.487168	0.680000	1.362176	6.529344
0	8.182018	4.487168	0.681088	1.362176	6.530432
0	8.283030	4.487168	0.641024	1.362176	6.490368
0	8.384043	4.487168	0.641024	1.362176	6.490368
0	8.485055	4.487168	0.641024	1.362176	6.490368
0	8.586068	4.487168	0.641024	1.362176	6.490368
0	8.687081	4.487168	0.681088	1.362176	6.530432
0	8.788093	4.487168	0.681088	1.362176	6.530432
0	8.889106	4.487168	0.681088	1.362176	6.530432
0	8.990118	4.487168	0.681088	1.362176	6.530432
0	9.091131	4.487168	0.681088	1.362176	6.530432
0	9.192143	4.487168	0.681088	1.362176	6.530432
0	9.293156	4.487168	0.681088	1.362176	6.530432
0	9.394169	4.487168	0.681088	1.362176	6.530432
0	9.495181	4.487168	0.641024	1.362176	6.490368
0	9.596194	4.487168	0.641024	1.362176	6.490368
0	9.697206	4.487168	0.641024	1.362176	6.490368
0	9.798219	4.487168	0.641024	1.362176	6.490368
0	9.899231	4.487168	0.681088	1.362176	6.530432
0	10.000244	4.487168	0.681088	1.362176	6.530432
