Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.607360	0.720000	1.360000	6.687360
0	0.100262	4.567296	0.680000	1.362176	6.609472
0	0.200524	4.527232	0.640000	1.362176	6.529408
0	0.300787	4.487168	0.600000	1.362176	6.449344
0	0.401049	4.447104	0.600000	1.362176	6.409280
0	0.501311	4.407040	0.560896	1.362176	6.330112
0	0.601573	4.407040	0.560896	1.362176	6.330112
0	0.701836	4.366976	0.560896	1.362176	6.290048
0	0.802098	4.366976	0.560896	1.362176	6.290048
0	0.902360	4.366976	0.520832	1.362176	6.249984
0	1.002622	4.366976	0.520832	1.362176	6.249984
0	1.102885	4.366976	0.520832	1.362176	6.249984
0	1.203147	4.366976	0.520832	1.362176	6.249984
0	1.303409	4.366976	0.520832	1.362176	6.249984
0	1.403671	4.366976	0.520832	1.362176	6.249984
0	1.503934	4.326912	0.520832	1.362176	6.209920
0	1.604196	4.326912	0.520832	1.362176	6.209920
0	1.704458	4.326912	0.520832	1.362176	6.209920
0	1.804720	4.326912	0.520832	1.362176	6.209920
0	1.904983	4.326912	0.520832	1.362176	6.209920
0	2.005245	4.326912	0.520832	1.362176	6.209920
0	2.105507	4.326912	0.520832	1.362176	6.209920
0	2.205769	4.326912	0.520832	1.362176	6.209920
0	2.306031	4.326912	0.520832	1.362176	6.209920
0	2.406294	4.326912	0.520832	1.362176	6.209920
0	2.506556	4.326912	0.520832	1.362176	6.209920
0	2.606818	4.326912	0.520832	1.362176	6.209920
0	2.707080	4.326912	0.520832	1.362176	6.209920
0	2.807343	4.326912	0.520832	1.362176	6.209920
0	2.907605	4.326912	0.520832	1.362176	6.209920
0	3.007867	4.326912	0.520832	1.362176	6.209920
0	3.108129	4.326912	0.520832	1.362176	6.209920
0	3.208392	4.366976	0.520832	1.362176	6.249984
0	3.308654	4.366976	0.520832	1.362176	6.249984
0	3.408916	4.366976	0.520832	1.362176	6.249984
0	3.509178	4.366976	0.520832	1.362176	6.249984
0	3.609441	4.366976	0.520832	1.362176	6.249984
0	3.709703	4.366976	0.520832	1.362176	6.249984
0	3.809965	4.366976	0.520832	1.362176	6.249984
0	3.910227	4.366976	0.520832	1.362176	6.249984
0	4.010489	4.366976	0.520832	1.362176	6.249984
0	4.110752	4.366976	0.520832	1.362176	6.249984
0	4.211014	4.366976	0.520832	1.362176	6.249984
0	4.311276	4.366976	0.520832	1.362176	6.249984
0	4.411538	4.366976	0.520832	1.362176	6.249984
0	4.511801	4.366976	0.520832	1.362176	6.249984
0	4.612063	4.366976	0.520832	1.362176	6.249984
0	4.712325	4.366976	0.520832	1.362176	6.249984
0	4.812587	4.366976	0.520832	1.362176	6.249984
0	4.912850	4.326912	0.520832	1.362176	6.209920
0	5.013112	4.326912	0.520832	1.362176	6.209920
0	5.113374	4.326912	0.520832	1.362176	6.209920
0	5.213636	4.326912	0.520832	1.362176	6.209920
0	5.313899	4.326912	0.520832	1.362176	6.209920
0	5.414161	4.326912	0.520832	1.362176	6.209920
0	5.514423	4.326912	0.520832	1.362176	6.209920
0	5.614685	4.326912	0.520832	1.362176	6.209920
0	5.714948	4.326912	0.520832	1.362176	6.209920
0	5.815210	4.326912	0.520832	1.362176	6.209920
0	5.915472	4.326912	0.520832	1.362176	6.209920
0	6.015734	4.326912	0.520832	1.362176	6.209920
0	6.115996	4.326912	0.520832	1.362176	6.209920
0	6.216259	4.326912	0.520832	1.362176	6.209920
0	6.316521	4.326912	0.520832	1.362176	6.209920
0	6.416783	4.326912	0.520832	1.362176	6.209920
0	6.517045	4.326912	0.520832	1.362176	6.209920
0	6.617308	4.326912	0.520832	1.362176	6.209920
0	6.717570	4.326912	0.520832	1.362176	6.209920
0	6.817832	4.326912	0.520832	1.362176	6.209920
0	6.918094	4.326912	0.520832	1.362176	6.209920
0	7.018357	4.326912	0.520832	1.362176	6.209920
0	7.118619	4.326912	0.520832	1.362176	6.209920
0	7.218881	4.326912	0.520832	1.362176	6.209920
0	7.319143	4.326912	0.520832	1.362176	6.209920
0	7.419406	4.326912	0.520832	1.362176	6.209920
0	7.519668	4.326912	0.520832	1.362176	6.209920
0	7.619930	4.326912	0.520832	1.362176	6.209920
0	7.720192	4.326912	0.520832	1.362176	6.209920
0	7.820454	4.326912	0.520832	1.362176	6.209920
0	7.920717	4.326912	0.520832	1.362176	6.209920
0	8.020979	4.326912	0.520832	1.362176	6.209920
0	8.121241	4.326912	0.520832	1.362176	6.209920
0	8.221503	4.326912	0.520832	1.362176	6.209920
