Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.407040	0.560896	1.362176	6.330112
0	0.100174	4.487168	0.560896	1.362176	6.410240
0	0.200349	4.527232	0.600960	1.362176	6.490368
0	0.300523	4.487168	0.600960	1.362176	6.450304
0	0.400698	4.487168	0.560896	1.362176	6.410240
0	0.500872	4.447104	0.560896	1.362176	6.370176
0	0.601046	4.447104	0.560896	1.362176	6.370176
0	0.701221	4.447104	0.560896	1.362176	6.370176
0	0.801395	4.407040	0.560896	1.362176	6.330112
0	0.901570	4.407040	0.560896	1.362176	6.330112
0	1.001744	4.407040	0.560896	1.362176	6.330112
0	1.101918	4.407040	0.560896	1.362176	6.330112
0	1.202093	4.407040	0.560896	1.362176	6.330112
0	1.302267	4.407040	0.560896	1.362176	6.330112
0	1.402442	4.407040	0.560896	1.362176	6.330112
0	1.502616	4.407040	0.560896	1.362176	6.330112
0	1.602790	4.407040	0.560896	1.362176	6.330112
0	1.702965	4.407040	0.560896	1.362176	6.330112
0	1.803139	4.407040	0.560896	1.362176	6.330112
0	1.903314	4.407040	0.560896	1.362176	6.330112
0	2.003488	4.407040	0.560896	1.362176	6.330112
0	2.103662	4.366976	0.560896	1.362176	6.290048
0	2.203837	4.407040	0.560896	1.362176	6.330112
0	2.304011	4.407040	0.560896	1.362176	6.330112
0	2.404186	4.407040	0.560896	1.362176	6.330112
0	2.504360	4.366976	0.560896	1.362176	6.290048
0	2.604534	4.366976	0.560896	1.362176	6.290048
0	2.704709	4.366976	0.560896	1.362176	6.290048
0	2.804883	4.366976	0.560896	1.362176	6.290048
0	2.905058	4.407040	0.560896	1.362176	6.330112
0	3.005232	4.407040	0.560896	1.362176	6.330112
0	3.105406	4.407040	0.560896	1.362176	6.330112
0	3.205581	4.407040	0.560896	1.362176	6.330112
0	3.305755	4.407040	0.560896	1.362176	6.330112
0	3.405929	4.447104	0.560896	1.362176	6.370176
0	3.506104	4.447104	0.560896	1.362176	6.370176
0	3.606278	4.447104	0.560896	1.362176	6.370176
0	3.706453	4.447104	0.560896	1.362176	6.370176
0	3.806627	4.447104	0.560896	1.362176	6.370176
0	3.906801	4.447104	0.560896	1.362176	6.370176
0	4.006976	4.527232	0.560896	1.402240	6.490368
0	4.107150	4.527232	0.560896	1.402240	6.490368
0	4.207325	4.487168	0.560896	1.402240	6.450304
0	4.307499	4.487168	0.560896	1.402240	6.450304
0	4.407673	4.447104	0.560896	1.362176	6.370176
0	4.507848	4.447104	0.560896	1.362176	6.370176
0	4.608022	4.447104	0.560896	1.362176	6.370176
0	4.708197	4.407040	0.560896	1.362176	6.330112
0	4.808371	4.407040	0.560896	1.362176	6.330112
0	4.908545	4.407040	0.560896	1.362176	6.330112
0	5.008720	4.407040	0.560896	1.362176	6.330112
0	5.108894	4.407040	0.560896	1.362176	6.330112
0	5.209069	4.407040	0.560896	1.362176	6.330112
0	5.309243	4.407040	0.560896	1.362176	6.330112
0	5.409417	4.407040	0.560896	1.362176	6.330112
0	5.509592	4.407040	0.560896	1.362176	6.330112
0	5.609766	4.407040	0.560896	1.362176	6.330112
0	5.709941	4.407040	0.560896	1.362176	6.330112
0	5.810115	4.366976	0.560896	1.362176	6.290048
0	5.910289	4.366976	0.560896	1.362176	6.290048
0	6.010464	4.366976	0.560896	1.362176	6.290048
0	6.110638	4.366976	0.560896	1.362176	6.290048
0	6.210813	4.366976	0.560896	1.362176	6.290048
0	6.310987	4.366976	0.560896	1.362176	6.290048
0	6.411161	4.366976	0.560896	1.362176	6.290048
0	6.511336	4.366976	0.560896	1.362176	6.290048
0	6.611510	4.366976	0.560896	1.362176	6.290048
0	6.711685	4.366976	0.560896	1.362176	6.290048
0	6.811859	4.366976	0.560896	1.362176	6.290048
0	6.912033	4.366976	0.560896	1.362176	6.290048
0	7.012208	4.366976	0.560896	1.362176	6.290048
0	7.112382	4.366976	0.560896	1.362176	6.290048
0	7.212557	4.366976	0.560896	1.362176	6.290048
0	7.312731	4.366976	0.560896	1.362176	6.290048
0	7.412905	4.366976	0.560896	1.362176	6.290048
0	7.513080	4.366976	0.560896	1.362176	6.290048
0	7.613254	4.366976	0.560896	1.362176	6.290048
0	7.713429	4.407040	0.560896	1.362176	6.330112
0	7.813603	4.447104	0.560896	1.362176	6.370176
0	7.913777	4.447104	0.560896	1.362176	6.370176
0	8.013952	4.447104	0.560896	1.362176	6.370176
0	8.114126	4.447104	0.560896	1.362176	6.370176
0	8.214301	4.447104	0.560896	1.362176	6.370176
0	8.314475	4.407040	0.560896	1.362176	6.330112
0	8.414649	4.407040	0.560896	1.362176	6.330112
0	8.514824	4.407040	0.560896	1.362176	6.330112
0	8.614998	4.407040	0.560896	1.362176	6.330112
0	8.715173	4.407040	0.560896	1.362176	6.330112
0	8.815347	4.407040	0.560896	1.362176	6.330112
0	8.915521	4.407040	0.560896	1.362176	6.330112
0	9.015696	4.407040	0.560896	1.362176	6.330112
0	9.115870	4.407040	0.560896	1.362176	6.330112
0	9.216045	4.407040	0.560896	1.362176	6.330112
0	9.316219	4.407040	0.560896	1.362176	6.330112
0	9.416393	4.407040	0.560896	1.362176	6.330112
0	9.516568	4.407040	0.560896	1.362176	6.330112
0	9.616742	4.407040	0.560896	1.362176	6.330112
0	9.716917	4.447104	0.560896	1.362176	6.370176
0	9.817091	4.447104	0.560896	1.362176	6.370176
0	9.917265	4.447104	0.560896	1.362176	6.370176
0	10.017440	4.447104	0.560896	1.362176	6.370176
0	10.117614	4.447104	0.560896	1.362176	6.370176
0	10.217788	4.447104	0.560896	1.362176	6.370176
0	10.317963	4.447104	0.560896	1.362176	6.370176
0	10.418137	4.447104	0.560896	1.362176	6.370176
0	10.518312	4.447104	0.560896	1.362176	6.370176
0	10.618486	4.447104	0.560896	1.402240	6.410240
0	10.718660	4.447104	0.560896	1.362176	6.370176
0	10.818835	4.407040	0.560896	1.362176	6.330112
0	10.919009	4.407040	0.560896	1.362176	6.330112
0	11.019184	4.407040	0.560896	1.362176	6.330112
0	11.119358	4.407040	0.560896	1.362176	6.330112
0	11.219532	4.407040	0.560896	1.362176	6.330112
