Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	5.103616	1.076544	1.395520	7.575680
0	0.101242	5.143488	1.116416	1.395520	7.655424
0	0.202483	5.143488	1.116416	1.395520	7.655424
0	0.303725	5.143488	1.116416	1.395520	7.655424
0	0.404967	5.143488	1.116416	1.395520	7.655424
0	0.506208	5.143488	1.116416	1.395520	7.655424
0	0.607450	5.143488	1.116416	1.395520	7.655424
0	0.708692	5.143488	1.116416	1.395520	7.655424
0	0.809933	5.143488	1.116416	1.395520	7.655424
0	0.911175	5.143488	1.116416	1.395520	7.655424
0	1.012417	5.151744	1.116416	1.395520	7.663680
0	1.113659	5.151744	1.116416	1.395520	7.663680
0	1.214900	5.111808	1.116416	1.395520	7.623744
0	1.316142	5.111808	1.116416	1.395520	7.623744
0	1.417384	5.143488	1.156288	1.395520	7.695296
0	1.518625	5.143488	1.116416	1.395520	7.655424
0	1.619867	5.103616	1.116416	1.395520	7.615552
0	1.721109	5.103616	1.116416	1.395520	7.615552
0	1.822350	5.111808	1.116416	1.395520	7.623744
0	1.923592	5.111808	1.116416	1.395520	7.623744
0	2.024834	5.111808	1.116416	1.395520	7.623744
0	2.126075	5.103616	1.156288	1.395520	7.655424
0	2.227317	5.103616	1.156288	1.395520	7.655424
0	2.328559	5.103616	1.116416	1.395520	7.615552
0	2.429800	5.103616	1.116416	1.395520	7.615552
0	2.531042	5.111808	1.116416	1.395520	7.623744
0	2.632284	5.111808	1.116416	1.395520	7.623744
0	2.733525	5.143488	1.154432	1.395520	7.693440
0	2.834767	5.103616	1.156288	1.395520	7.655424
0	2.936009	5.103616	1.116416	1.395520	7.615552
0	3.037250	5.103616	1.116416	1.395520	7.615552
0	3.138492	5.111808	1.116416	1.395520	7.623744
0	3.239734	5.111808	1.116416	1.395520	7.623744
0	3.340976	5.111808	1.116416	1.395520	7.623744
0	3.442217	5.103616	1.116416	1.395520	7.615552
0	3.543459	5.103616	1.116416	1.395520	7.615552
0	3.644701	5.103616	1.116416	1.395520	7.615552
0	3.745942	5.103616	1.116416	1.395520	7.615552
0	3.847184	5.111808	1.116416	1.395520	7.623744
0	3.948426	5.111808	1.116416	1.395520	7.623744
0	4.049667	5.103616	1.116416	1.395520	7.615552
0	4.150909	5.103616	1.116416	1.395520	7.615552
0	4.252151	5.103616	1.116416	1.395520	7.615552
0	4.353392	5.103616	1.116416	1.395520	7.615552
0	4.454634	5.111808	1.116416	1.395520	7.623744
0	4.555876	5.111808	1.116416	1.395520	7.623744
0	4.657117	5.111808	1.116416	1.395520	7.623744
0	4.758359	5.103616	1.116416	1.395520	7.615552
0	4.859601	5.103616	1.116416	1.395520	7.615552
0	4.960842	5.103616	1.116416	1.395520	7.615552
0	5.062084	5.111808	1.116416	1.395520	7.623744
0	5.163326	5.111808	1.116416	1.395520	7.623744
0	5.264567	5.111808	1.116416	1.395520	7.623744
0	5.365809	5.111808	1.116416	1.395520	7.623744
0	5.467051	5.143488	1.116416	1.395520	7.655424
0	5.568293	5.143488	1.116416	1.395520	7.655424
0	5.669534	5.143488	1.116416	1.395520	7.655424
0	5.770776	5.143488	1.116416	1.395520	7.655424
0	5.872018	5.143488	1.116416	1.395520	7.655424
0	5.973259	5.143488	1.116416	1.395520	7.655424
0	6.074501	5.143488	1.116416	1.395520	7.655424
0	6.175743	5.183360	1.114624	1.395520	7.693504
0	6.276984	5.183360	1.114624	1.395520	7.693504
0	6.378226	5.183360	1.116416	1.395520	7.695296
0	6.479468	5.183360	1.116416	1.395520	7.695296
0	6.580709	5.183360	1.116416	1.395520	7.695296
0	6.681951	5.183360	1.116416	1.395520	7.695296
