Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.487168	0.641024	1.362176	6.490368
0	0.100989	4.527232	0.681088	1.362176	6.570496
0	0.201978	4.527232	0.681088	1.362176	6.570496
0	0.302967	4.487168	0.681088	1.362176	6.530432
0	0.403956	4.487168	0.681088	1.362176	6.530432
0	0.504945	4.487168	0.681088	1.362176	6.530432
0	0.605934	4.487168	0.681088	1.362176	6.530432
0	0.706923	4.487168	0.681088	1.362176	6.530432
0	0.807912	4.487168	0.681088	1.362176	6.530432
0	0.908901	4.487168	0.681088	1.362176	6.530432
0	1.009890	4.487168	0.681088	1.362176	6.530432
0	1.110879	4.487168	0.681088	1.362176	6.530432
0	1.211868	4.487168	0.681088	1.362176	6.530432
0	1.312857	4.487168	0.681088	1.362176	6.530432
0	1.413846	4.487168	0.681088	1.362176	6.530432
0	1.514835	4.487168	0.681088	1.362176	6.530432
0	1.615824	4.487168	0.681088	1.362176	6.530432
0	1.716813	4.487168	0.681088	1.362176	6.530432
0	1.817802	4.487168	0.681088	1.362176	6.530432
0	1.918791	4.487168	0.681088	1.362176	6.530432
0	2.019780	4.487168	0.681088	1.362176	6.530432
0	2.120769	4.487168	0.681088	1.362176	6.530432
0	2.221758	4.487168	0.681088	1.362176	6.530432
0	2.322747	4.487168	0.681088	1.362176	6.530432
0	2.423736	4.487168	0.681088	1.362176	6.530432
0	2.524725	4.487168	0.681088	1.362176	6.530432
0	2.625714	4.487168	0.681088	1.362176	6.530432
0	2.726703	4.487168	0.641024	1.362176	6.490368
0	2.827692	4.487168	0.641024	1.362176	6.490368
0	2.928681	4.487168	0.641024	1.362176	6.490368
0	3.029670	4.487168	0.641024	1.362176	6.490368
0	3.130659	4.487168	0.681088	1.362176	6.530432
0	3.231648	4.487168	0.681088	1.362176	6.530432
0	3.332637	4.487168	0.681088	1.362176	6.530432
0	3.433626	4.487168	0.681088	1.362176	6.530432
0	3.534616	4.487168	0.681088	1.362176	6.530432
0	3.635605	4.487168	0.681088	1.362176	6.530432
0	3.736594	4.487168	0.681088	1.362176	6.530432
0	3.837583	4.487168	0.641024	1.362176	6.490368
0	3.938572	4.487168	0.681088	1.362176	6.530432
0	4.039561	4.527232	0.681088	1.362176	6.570496
0	4.140550	4.527232	0.681088	1.362176	6.570496
0	4.241539	4.527232	0.681088	1.362176	6.570496
0	4.342528	4.527232	0.681088	1.362176	6.570496
0	4.443517	4.527232	0.681088	1.362176	6.570496
0	4.544506	4.527232	0.681088	1.362176	6.570496
0	4.645495	4.527232	0.681088	1.362176	6.570496
0	4.746484	4.527232	0.681088	1.362176	6.570496
0	4.847473	4.567296	0.681088	1.362176	6.610560
0	4.948462	4.567296	0.681088	1.362176	6.610560
0	5.049451	4.567296	0.681088	1.362176	6.610560
0	5.150440	4.527232	0.681088	1.362176	6.570496
0	5.251429	4.527232	0.681088	1.362176	6.570496
0	5.352418	4.527232	0.681088	1.362176	6.570496
0	5.453407	4.527232	0.681088	1.362176	6.570496
0	5.554396	4.527232	0.681088	1.362176	6.570496
0	5.655385	4.527232	0.681088	1.362176	6.570496
0	5.756374	4.487168	0.681088	1.362176	6.530432
0	5.857363	4.487168	0.681088	1.362176	6.530432
0	5.958352	4.487168	0.681088	1.362176	6.530432
0	6.059341	4.487168	0.681088	1.362176	6.530432
0	6.160330	4.487168	0.681088	1.362176	6.530432
0	6.261319	4.487168	0.681088	1.362176	6.530432
0	6.362308	4.487168	0.681088	1.362176	6.530432
0	6.463297	4.487168	0.681088	1.362176	6.530432
0	6.564286	4.487168	0.681088	1.362176	6.530432
0	6.665275	4.487168	0.681088	1.362176	6.530432
0	6.766264	4.487168	0.681088	1.362176	6.530432
0	6.867253	4.487168	0.681088	1.362176	6.530432
0	6.968242	4.487168	0.681088	1.362176	6.530432
