Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	5.111808	1.116416	1.395520	7.623744
0	0.102440	5.103616	1.156288	1.395520	7.655424
0	0.204881	5.143488	1.156288	1.395520	7.695296
0	0.307321	5.143488	1.156288	1.395520	7.695296
0	0.409762	5.183360	1.156288	1.395520	7.735168
0	0.512202	5.183360	1.156288	1.395520	7.735168
0	0.614643	5.183360	1.196160	1.395520	7.775040
0	0.717083	5.183360	1.194240	1.395520	7.773120
0	0.819523	5.183360	1.194240	1.395520	7.773120
0	0.921964	5.143488	1.194240	1.395520	7.733248
0	1.024404	5.143488	1.196160	1.395520	7.735168
0	1.126845	5.143488	1.196160	1.395520	7.735168
0	1.229285	5.143488	1.196160	1.395520	7.735168
0	1.331726	5.143488	1.194240	1.395520	7.733248
0	1.434166	5.143488	1.194240	1.395520	7.733248
0	1.536606	5.143488	1.196160	1.395520	7.735168
0	1.639047	5.143488	1.196160	1.395520	7.735168
0	1.741487	5.143488	1.196160	1.395520	7.735168
0	1.843928	5.183360	1.194240	1.395520	7.773120
0	1.946368	5.183360	1.194240	1.395520	7.773120
0	2.048809	5.183360	1.194240	1.395520	7.773120
0	2.151249	5.183360	1.194240	1.395520	7.773120
0	2.253689	5.183360	1.194240	1.395520	7.773120
0	2.356130	5.183360	1.196160	1.395520	7.775040
0	2.458570	5.183360	1.194240	1.395520	7.773120
0	2.561011	5.183360	1.194240	1.395520	7.773120
0	2.663451	5.183360	1.194240	1.395520	7.773120
0	2.765892	5.183360	1.194240	1.395520	7.773120
0	2.868332	5.183360	1.194240	1.395520	7.773120
0	2.970772	5.183360	1.194240	1.395520	7.773120
0	3.073213	5.183360	1.194240	1.395520	7.773120
0	3.175653	5.183360	1.194240	1.395520	7.773120
0	3.278094	5.143488	1.194240	1.395520	7.733248
0	3.380534	5.143488	1.196160	1.395520	7.735168
0	3.482975	5.143488	1.196160	1.395520	7.735168
0	3.585415	5.143488	1.194240	1.395520	7.733248
0	3.687855	5.143488	1.194240	1.395520	7.733248
0	3.790296	5.143488	1.196160	1.395520	7.735168
0	3.892736	5.143488	1.196160	1.395520	7.735168
0	3.995177	5.143488	1.196160	1.395520	7.735168
0	4.097617	5.143488	1.196160	1.395520	7.735168
0	4.200058	5.143488	1.194240	1.395520	7.733248
0	4.302498	5.143488	1.194240	1.395520	7.733248
0	4.404938	5.143488	1.196160	1.395520	7.735168
0	4.507379	5.143488	1.196160	1.395520	7.735168
0	4.609819	5.143488	1.196160	1.355648	7.695296
0	4.712260	5.143488	1.196160	1.355648	7.695296
0	4.814700	5.143488	1.194240	1.395520	7.733248
0	4.917141	5.143488	1.194240	1.395520	7.733248
0	5.019581	5.143488	1.196160	1.395520	7.735168
0	5.122021	5.143488	1.196160	1.395520	7.735168
0	5.224462	5.143488	1.196160	1.395520	7.735168
0	5.326902	5.143488	1.196160	1.395520	7.735168
0	5.429343	5.143488	1.194240	1.395520	7.733248
0	5.531783	5.143488	1.196160	1.395520	7.735168
0	5.634224	5.143488	1.196160	1.395520	7.735168
0	5.736664	5.143488	1.196160	1.355648	7.695296
