Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.687488	0.841344	1.362176	6.891008
0	0.100532	4.727552	0.840000	1.362176	6.929728
0	0.201063	4.727552	0.880000	1.362176	6.969728
0	0.301595	4.727552	0.880000	1.362176	6.969728
0	0.402127	4.727552	0.880000	1.362176	6.969728
0	0.502659	4.727552	0.880000	1.362176	6.969728
0	0.603190	4.727552	0.881408	1.362176	6.971136
0	0.703722	4.687488	0.881408	1.362176	6.931072
0	0.804254	4.687488	0.881408	1.362176	6.931072
0	0.904785	4.687488	0.881408	1.362176	6.931072
0	1.005317	4.687488	0.881408	1.362176	6.931072
0	1.105849	4.687488	0.881408	1.362176	6.931072
0	1.206381	4.687488	0.881408	1.362176	6.931072
0	1.306912	4.687488	0.881408	1.362176	6.931072
0	1.407444	4.687488	0.881408	1.362176	6.931072
0	1.507976	4.687488	0.881408	1.362176	6.931072
0	1.608508	4.727552	0.881408	1.362176	6.971136
0	1.709039	4.727552	0.881408	1.362176	6.971136
0	1.809571	4.687488	0.881408	1.362176	6.931072
0	1.910103	4.727552	0.881408	1.362176	6.971136
0	2.010634	4.687488	0.881408	1.362176	6.931072
0	2.111166	4.687488	0.881408	1.362176	6.931072
0	2.211698	4.727552	0.881408	1.362176	6.971136
0	2.312230	4.727552	0.881408	1.362176	6.971136
0	2.412761	4.727552	0.881408	1.362176	6.971136
0	2.513293	4.727552	0.881408	1.362176	6.971136
0	2.613825	4.727552	0.881408	1.362176	6.971136
0	2.714356	4.727552	0.881408	1.362176	6.971136
0	2.814888	4.727552	0.881408	1.362176	6.971136
0	2.915420	4.727552	0.881408	1.362176	6.971136
0	3.015952	4.727552	0.881408	1.362176	6.971136
0	3.116483	4.727552	0.881408	1.362176	6.971136
0	3.217015	4.727552	0.881408	1.362176	6.971136
0	3.317547	4.727552	0.881408	1.362176	6.971136
0	3.418079	4.727552	0.881408	1.362176	6.971136
0	3.518610	4.727552	0.881408	1.362176	6.971136
0	3.619142	4.727552	0.881408	1.362176	6.971136
0	3.719674	4.727552	0.881408	1.362176	6.971136
0	3.820205	4.727552	0.881408	1.362176	6.971136
0	3.920737	4.727552	0.881408	1.362176	6.971136
0	4.021269	4.727552	0.881408	1.362176	6.971136
0	4.121801	4.727552	0.881408	1.362176	6.971136
0	4.222332	4.727552	0.881408	1.362176	6.971136
0	4.322864	4.767616	0.881408	1.362176	7.011200
0	4.423396	4.767616	0.881408	1.362176	7.011200
0	4.523927	4.767616	0.881408	1.362176	7.011200
0	4.624459	4.767616	0.881408	1.362176	7.011200
0	4.724991	4.767616	0.881408	1.362176	7.011200
0	4.825523	4.767616	0.880000	1.362176	7.009792
0	4.926054	4.767616	0.881408	1.362176	7.011200
0	5.026586	4.767616	0.880000	1.362176	7.009792
0	5.127118	4.727552	0.881408	1.362176	6.971136
0	5.227650	4.727552	0.881408	1.362176	6.971136
0	5.328181	4.727552	0.881408	1.362176	6.971136
0	5.428713	4.727552	0.881408	1.362176	6.971136
0	5.529245	4.727552	0.881408	1.362176	6.971136
0	5.629776	4.727552	0.881408	1.362176	6.971136
0	5.730308	4.727552	0.881408	1.362176	6.971136
0	5.830840	4.727552	0.881408	1.362176	6.971136
0	5.931372	4.727552	0.881408	1.362176	6.971136
0	6.031903	4.727552	0.880000	1.362176	6.969728
0	6.132435	4.727552	0.881408	1.362176	6.971136
0	6.232967	4.727552	0.880000	1.362176	6.969728
0	6.333498	4.727552	0.881408	1.362176	6.971136
0	6.434030	4.727552	0.881408	1.362176	6.971136
0	6.534562	4.727552	0.881408	1.362176	6.971136
0	6.635094	4.727552	0.881408	1.362176	6.971136
0	6.735625	4.727552	0.880000	1.362176	6.969728
0	6.836157	4.727552	0.881408	1.362176	6.971136
0	6.936689	4.727552	0.880000	1.362176	6.969728
0	7.037221	4.727552	0.880000	1.362176	6.969728
0	7.137752	4.727552	0.881408	1.362176	6.971136
0	7.238284	4.727552	0.881408	1.362176	6.971136
0	7.338816	4.727552	0.881408	1.362176	6.971136
0	7.439347	4.727552	0.881408	1.362176	6.971136
0	7.539879	4.727552	0.881408	1.362176	6.971136
0	7.640411	4.727552	0.881408	1.362176	6.971136
0	7.740943	4.727552	0.881408	1.362176	6.971136
0	7.841474	4.727552	0.881408	1.362176	6.971136
0	7.942006	4.727552	0.881408	1.362176	6.971136
0	8.042538	4.727552	0.881408	1.362176	6.971136
0	8.143069	4.687488	0.881408	1.362176	6.931072
0	8.243601	4.687488	0.881408	1.362176	6.931072
0	8.344133	4.687488	0.881408	1.362176	6.931072
0	8.444665	4.727552	0.881408	1.362176	6.971136
0	8.545196	4.727552	0.881408	1.362176	6.971136
0	8.645728	4.727552	0.881408	1.362176	6.971136
0	8.746260	4.727552	0.881408	1.362176	6.971136
0	8.846792	4.727552	0.880000	1.362176	6.969728
0	8.947323	4.727552	0.881408	1.362176	6.971136
0	9.047855	4.727552	0.881408	1.362176	6.971136
0	9.148387	4.727552	0.881408	1.362176	6.971136
0	9.248918	4.727552	0.881408	1.362176	6.971136
0	9.349450	4.727552	0.881408	1.362176	6.971136
