Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.687488	0.760000	1.400000	6.847488
0	0.100636	4.727552	0.760000	1.400000	6.887552
0	0.201272	4.727552	0.760000	1.400000	6.887552
0	0.301909	4.727552	0.760000	1.400000	6.887552
0	0.402545	4.727552	0.760000	1.402240	6.889792
0	0.503181	4.727552	0.760000	1.402240	6.889792
0	0.603817	4.727552	0.760000	1.362176	6.849728
0	0.704454	4.727552	0.760000	1.362176	6.849728
0	0.805090	4.687488	0.761216	1.402240	6.850944
0	0.905726	4.727552	0.761216	1.402240	6.891008
0	1.006362	4.687488	0.761216	1.362176	6.810880
0	1.106999	4.727552	0.800000	1.402240	6.929792
0	1.207635	4.727552	0.800000	1.362176	6.889728
0	1.308271	4.687488	0.800000	1.362176	6.849664
0	1.408907	4.687488	0.800000	1.362176	6.849664
0	1.509543	4.687488	0.800000	1.362176	6.849664
0	1.610180	4.687488	0.801280	1.362176	6.850944
0	1.710816	4.647424	0.801280	1.362176	6.810880
0	1.811452	4.647424	0.801280	1.362176	6.810880
0	1.912088	4.647424	0.761216	1.362176	6.770816
0	2.012725	4.647424	0.761216	1.362176	6.770816
0	2.113361	4.647424	0.800000	1.362176	6.809600
0	2.213997	4.687488	0.800000	1.362176	6.849664
0	2.314633	4.687488	0.800000	1.362176	6.849664
0	2.415270	4.687488	0.800000	1.362176	6.849664
0	2.515906	4.687488	0.800000	1.362176	6.849664
0	2.616542	4.647424	0.800000	1.362176	6.809600
0	2.717178	4.647424	0.801280	1.362176	6.810880
0	2.817814	4.647424	0.801280	1.362176	6.810880
0	2.918451	4.647424	0.761216	1.362176	6.770816
0	3.019087	4.647424	0.761216	1.362176	6.770816
0	3.119723	4.647424	0.761216	1.362176	6.770816
0	3.220359	4.687488	0.800000	1.362176	6.849664
0	3.320996	4.687488	0.800000	1.362176	6.849664
0	3.421632	4.687488	0.800000	1.362176	6.849664
0	3.522268	4.687488	0.800000	1.362176	6.849664
0	3.622904	4.647424	0.800000	1.362176	6.809600
0	3.723541	4.647424	0.800000	1.362176	6.809600
0	3.824177	4.647424	0.761216	1.362176	6.770816
0	3.924813	4.647424	0.761216	1.362176	6.770816
0	4.025449	4.647424	0.761216	1.362176	6.770816
0	4.126085	4.647424	0.761216	1.362176	6.770816
0	4.226722	4.647424	0.800000	1.362176	6.809600
0	4.327358	4.687488	0.800000	1.362176	6.849664
0	4.427994	4.687488	0.800000	1.362176	6.849664
0	4.528630	4.687488	0.800000	1.362176	6.849664
0	4.629267	4.687488	0.800000	1.362176	6.849664
0	4.729903	4.647424	0.801280	1.362176	6.810880
0	4.830539	4.647424	0.800000	1.362176	6.809600
0	4.931175	4.647424	0.801280	1.362176	6.810880
0	5.031812	4.647424	0.760000	1.362176	6.769600
0	5.132448	4.647424	0.761216	1.362176	6.770816
0	5.233084	4.647424	0.761216	1.362176	6.770816
0	5.333720	4.687488	0.800000	1.362176	6.849664
0	5.434356	4.687488	0.800000	1.362176	6.849664
0	5.534993	4.687488	0.800000	1.362176	6.849664
0	5.635629	4.687488	0.800000	1.362176	6.849664
0	5.736265	4.687488	0.800000	1.362176	6.849664
0	5.836901	4.647424	0.801280	1.362176	6.810880
0	5.937538	4.647424	0.801280	1.362176	6.810880
0	6.038174	4.687488	0.800000	1.362176	6.849664
0	6.138810	4.687488	0.801280	1.362176	6.850944
0	6.239446	4.687488	0.801280	1.362176	6.850944
0	6.340082	4.727552	0.800000	1.402240	6.929792
