Set_id	Time	Line 0	Line 1	Line 2	Sum
0	0.000000	4.366976	0.520832	1.362176	6.249984
0	0.101013	4.366976	0.520832	1.362176	6.249984
0	0.202026	4.366976	0.520832	1.362176	6.249984
0	0.303038	4.326912	0.520832	1.362176	6.209920
0	0.404051	4.326912	0.520832	1.362176	6.209920
0	0.505064	4.326912	0.520832	1.362176	6.209920
0	0.606077	4.326912	0.520832	1.362176	6.209920
0	0.707090	4.326912	0.520832	1.362176	6.209920
0	0.808102	4.326912	0.520832	1.362176	6.209920
0	0.909115	4.326912	0.520832	1.362176	6.209920
0	1.010128	4.366976	0.520832	1.362176	6.249984
0	1.111141	4.366976	0.520832	1.362176	6.249984
0	1.212154	4.366976	0.520832	1.362176	6.249984
0	1.313167	4.366976	0.520832	1.362176	6.249984
0	1.414179	4.366976	0.520832	1.362176	6.249984
0	1.515192	4.366976	0.520832	1.362176	6.249984
0	1.616205	4.366976	0.520832	1.362176	6.249984
0	1.717218	4.366976	0.520832	1.362176	6.249984
0	1.818231	4.366976	0.520832	1.362176	6.249984
0	1.919243	4.366976	0.520832	1.362176	6.249984
0	2.020256	4.366976	0.520832	1.362176	6.249984
0	2.121269	4.366976	0.520832	1.362176	6.249984
0	2.222282	4.366976	0.520832	1.362176	6.249984
0	2.323295	4.366976	0.520832	1.362176	6.249984
0	2.424307	4.326912	0.520832	1.362176	6.209920
0	2.525320	4.326912	0.520832	1.362176	6.209920
0	2.626333	4.326912	0.520832	1.362176	6.209920
0	2.727346	4.326912	0.520832	1.362176	6.209920
0	2.828359	4.326912	0.520832	1.362176	6.209920
0	2.929371	4.326912	0.520832	1.362176	6.209920
0	3.030384	4.326912	0.520832	1.362176	6.209920
0	3.131397	4.326912	0.520832	1.362176	6.209920
0	3.232410	4.326912	0.480768	1.362176	6.169856
0	3.333423	4.326912	0.520832	1.362176	6.209920
0	3.434436	4.326912	0.520832	1.362176	6.209920
0	3.535448	4.326912	0.520832	1.362176	6.209920
0	3.636461	4.326912	0.520832	1.362176	6.209920
0	3.737474	4.326912	0.520832	1.362176	6.209920
0	3.838487	4.326912	0.520832	1.362176	6.209920
0	3.939500	4.326912	0.480768	1.362176	6.169856
0	4.040512	4.326912	0.480768	1.362176	6.169856
0	4.141525	4.326912	0.480768	1.362176	6.169856
0	4.242538	4.326912	0.480768	1.362176	6.169856
0	4.343551	4.326912	0.480768	1.362176	6.169856
0	4.444564	4.326912	0.480768	1.362176	6.169856
0	4.545576	4.326912	0.480768	1.362176	6.169856
0	4.646589	4.326912	0.520832	1.362176	6.209920
0	4.747602	4.326912	0.520832	1.362176	6.209920
0	4.848615	4.326912	0.520832	1.362176	6.209920
0	4.949628	4.326912	0.480768	1.362176	6.169856
0	5.050641	4.326912	0.480768	1.362176	6.169856
0	5.151653	4.326912	0.520832	1.362176	6.209920
0	5.252666	4.326912	0.520832	1.362176	6.209920
0	5.353679	4.326912	0.520832	1.362176	6.209920
0	5.454692	4.326912	0.520832	1.362176	6.209920
0	5.555705	4.326912	0.520832	1.362176	6.209920
0	5.656717	4.326912	0.520832	1.362176	6.209920
0	5.757730	4.326912	0.520832	1.362176	6.209920
0	5.858743	4.326912	0.520832	1.362176	6.209920
0	5.959756	4.326912	0.520832	1.362176	6.209920
0	6.060769	4.326912	0.520832	1.362176	6.209920
0	6.161781	4.326912	0.520832	1.362176	6.209920
0	6.262794	4.326912	0.520832	1.362176	6.209920
0	6.363807	4.326912	0.520832	1.362176	6.209920
0	6.464820	4.326912	0.520832	1.362176	6.209920
0	6.565833	4.326912	0.480768	1.362176	6.169856
0	6.666845	4.326912	0.520832	1.362176	6.209920
0	6.767858	4.326912	0.520832	1.362176	6.209920
0	6.868871	4.326912	0.520832	1.362176	6.209920
0	6.969884	4.326912	0.520832	1.362176	6.209920
0	7.070897	4.326912	0.520832	1.362176	6.209920
0	7.171910	4.326912	0.520832	1.362176	6.209920
0	7.272922	4.326912	0.520832	1.362176	6.209920
0	7.373935	4.326912	0.520832	1.362176	6.209920
0	7.474948	4.326912	0.520832	1.362176	6.209920
0	7.575961	4.366976	0.520832	1.362176	6.249984
0	7.676974	4.366976	0.520832	1.362176	6.249984
0	7.777986	4.366976	0.520832	1.362176	6.249984
0	7.878999	4.366976	0.520832	1.362176	6.249984
0	7.980012	4.366976	0.520832	1.362176	6.249984
0	8.081025	4.366976	0.520832	1.362176	6.249984
0	8.182038	4.366976	0.520832	1.362176	6.249984
0	8.283050	4.366976	0.520832	1.362176	6.249984
0	8.384063	4.366976	0.520832	1.362176	6.249984
0	8.485076	4.366976	0.520832	1.362176	6.249984
0	8.586089	4.366976	0.480768	1.362176	6.209920
0	8.687102	4.366976	0.480768	1.362176	6.209920
0	8.788114	4.326912	0.480768	1.362176	6.169856
0	8.889127	4.326912	0.480768	1.362176	6.169856
0	8.990140	4.326912	0.480768	1.362176	6.169856
0	9.091153	4.326912	0.480768	1.362176	6.169856
0	9.192166	4.326912	0.520832	1.362176	6.209920
0	9.293179	4.326912	0.520832	1.362176	6.209920
0	9.394191	4.326912	0.520832	1.362176	6.209920
0	9.495204	4.326912	0.520832	1.362176	6.209920
0	9.596217	4.326912	0.480768	1.362176	6.169856
0	9.697230	4.326912	0.480768	1.362176	6.169856
0	9.798243	4.326912	0.480768	1.362176	6.169856
0	9.899255	4.326912	0.480768	1.362176	6.169856
0	10.000268	4.326912	0.480768	1.362176	6.169856
